Date,SKU,Sales,On_Hand,Lead_Time_Days,Avg_Daily_Demand,Demand_Std,Safety_Stock,Reorder_Point
2025-12-22,SKU_004,35,356,8,33.642857142857146,6.834383015956246,31.89541460033828,301.0382717431954
2025-12-23,SKU_004,18,338,8,33.07142857142857,7.790174143548601,36.35600075928032,300.9274293307089
2025-12-24,SKU_004,39,299,8,34.214285714285715,7.360796063016464,34.35213415319521,308.06641986748093
2025-12-25,SKU_004,40,259,8,34.142857142857146,7.294435633329778,34.04243634829142,307.18529349114857
2025-12-26,SKU_004,52,207,8,34.714285714285715,8.361344862645478,39.021600104625065,316.7358858189108
2025-12-27,SKU_004,41,166,8,34.5,8.140591549097078,37.991365415760534,313.9913654157605
2025-12-28,SKU_004,37,129,8,34.57142857142857,8.159131606453506,38.07789009761064,314.6493186690392
2025-12-29,SKU_004,21,108,8,33.642857142857146,8.932284942035508,41.686123076425055,310.82898021928224
2025-12-30,SKU_004,23,85,8,32.92857142857143,9.376437618711194,43.758941315517966,307.1875127440894
2025-12-31,SKU_004,34,499,8,33.357142857142854,9.270359240048922,43.26388362564815,310.12102648279097
2026-01-01,SKU_004,47,452,8,34.785714285714285,9.744257254945062,45.47552052514592,323.7612348108602
2026-01-02,SKU_004,39,413,8,35.714285714285715,9.457830060354727,44.138792088512886,329.8530778027986
2026-01-03,SKU_004,47,366,8,36.5,9.928591192960011,46.33578945712899,338.335789457129
2026-01-04,SKU_004,37,329,8,36.42857142857143,9.92056361390735,46.298325510270296,337.7268969388417
2026-01-05,SKU_004,28,301,8,35.92857142857143,10.171334423567243,47.46864899449571,334.89722042306715
2026-01-06,SKU_004,22,279,8,36.214285714285715,9.672948571450904,45.14272969101497,334.8570154053007
2026-01-07,SKU_004,31,248,8,35.642857142857146,9.731844183339108,45.41758990223362,330.56044704509077
2026-01-08,SKU_004,28,220,8,34.785714285714285,9.846347010467866,45.951963690716944,324.2376779764312
2026-01-09,SKU_004,33,187,8,33.42857142857143,8.509852079653466,39.71466914195491,307.14324057052636
2026-01-10,SKU_004,47,140,8,33.857142857142854,9.05417152355874,42.25495614340783,313.11209900055064
2026-01-11,SKU_004,45,95,8,34.42857142857143,9.50881603658323,44.37673878345439,319.80531021202586
2026-01-12,SKU_004,17,526,8,34.142857142857146,9.991204923540295,46.62800177415444,319.7708589170116
2026-01-13,SKU_004,25,501,8,34.285714285714285,9.832665898998027,45.88811524653329,320.17382953224757
2026-01-14,SKU_004,17,484,8,33.07142857142857,10.866067760299886,50.71090330772777,315.28233187915635
2026-01-15,SKU_004,36,448,8,32.285714285714285,10.155927192672126,47.39674491535709,305.68245920107137
2026-01-16,SKU_004,38,410,8,32.214285714285715,10.10847756496094,47.17530202212934,304.8895877364151
2026-01-17,SKU_004,45,365,8,32.07142857142857,9.895331344506983,46.18056891220532,302.7519974836339
2026-01-18,SKU_004,40,325,8,32.285714285714285,10.041671416410955,46.86352408974265,305.14923837545695
2026-01-19,SKU_004,30,295,8,32.42857142857143,9.990104994553247,46.62286851033372,306.05143993890516
2026-01-20,SKU_004,30,265,8,33.0,9.567573440452993,44.65095399101448,308.6509539910145
2026-01-21,SKU_004,25,240,8,32.57142857142857,9.79571559183115,45.715671682286775,306.2871002537153
2026-01-22,SKU_004,25,215,8,32.357142857142854,9.935229801508928,46.36677121093802,305.22391406808083
2026-01-23,SKU_004,40,175,8,32.857142857142854,10.144017887459528,47.34116532222178,310.19830817936463
2026-01-24,SKU_004,52,123,8,33.214285714285715,10.750159722810356,50.169971536328816,315.88425725061455
2026-01-25,SKU_004,44,79,8,33.142857142857146,10.668841353407398,49.79046645142571,314.93332359428285
2026-01-26,SKU_004,39,488,8,34.714285714285715,9.682883958730569,45.18909719716146,322.9033829114472
2026-01-27,SKU_004,19,469,8,34.285714285714285,10.261418191298086,47.889061358541966,322.1747756442562
2026-01-28,SKU_004,32,437,8,35.357142857142854,9.02651771050287,42.12589843174053,324.9830412888834
2026-01-29,SKU_004,23,414,8,34.42857142857143,9.60540141085922,44.82749352600674,320.25606495457816
2026-01-30,SKU_004,31,383,8,33.92857142857143,9.587365770511855,44.74332291029517,316.1718943388666
2026-01-31,SKU_004,46,337,8,34.0,9.679478689077612,45.17320512802319,317.1732051280232
2026-02-01,SKU_004,42,295,8,34.142857142857146,9.788982369183008,45.68424837348808,318.8271055163452
2026-02-02,SKU_004,22,273,8,33.57142857142857,10.271051820261906,47.93402058736913,316.50544915879766
2026-02-03,SKU_004,23,250,8,33.07142857142857,10.622648414621436,49.574888405719676,314.1463169771482
2026-02-04,SKU_004,17,233,8,32.5,11.284775312169657,52.66497157285124,312.66497157285124
2026-02-05,SKU_004,36,197,8,33.285714285714285,11.1039048670593,51.82086643237641,318.1065807180907
2026-02-06,SKU_004,38,159,8,33.142857142857146,11.02345152465794,51.44539834610098,316.58825548895817
2026-02-07,SKU_004,41,118,8,32.357142857142854,9.911975219261432,46.25824429045232,305.11538714759513
2026-02-08,SKU_004,50,516,8,32.785714285714285,10.562477648067901,49.29407716912898,311.57979145484325
2026-02-09,SKU_004,21,495,8,31.5,10.839741694339398,50.588042065294445,302.5880420652944
2026-02-10,SKU_004,28,467,8,32.142857142857146,10.294562738553878,48.0437438037599,305.1866009466171
2026-02-11,SKU_004,48,419,8,33.285714285714285,11.131580656496537,51.950026705722436,318.2357409914367
2026-02-12,SKU_004,37,382,8,34.285714285714285,10.759100415845262,50.211696899173845,324.4974111848881
2026-02-13,SKU_004,31,351,8,34.285714285714285,10.759100415845262,50.211696899173845,324.4974111848881
2026-02-14,SKU_004,51,300,8,34.642857142857146,11.24966421965318,52.501111448203666,329.64396859106085
2026-02-15,SKU_004,34,266,8,34.07142857142857,11.048593963551584,51.562735713746925,324.1341642851755
2026-02-16,SKU_004,18,248,8,33.785714285714285,11.429910635821134,53.34230430503942,323.6280185907537
2026-02-17,SKU_004,19,229,8,33.5,11.76533369365599,54.90769176886436,322.90769176886437
2025-11-26,SKU_005,14,228,5,14.0,0.0,0.0,70.0
2025-11-27,SKU_005,13,215,5,13.5,0.7071067811865476,2.608879069638913,70.10887906963892
2025-11-28,SKU_005,10,205,5,12.333333333333334,2.081665999466133,7.680332024072919,69.3469986907396
2025-11-29,SKU_005,7,198,5,11.0,3.1622776601683795,11.667261889578034,66.66726188957803
2025-11-30,SKU_005,10,188,5,10.8,2.7748873851023217,10.237980757942458,64.23798075794245
2025-12-01,SKU_005,14,174,5,11.333333333333334,2.8047578623950176,10.34818824722473,67.0148549138914
2025-12-02,SKU_005,11,163,5,11.285714285714286,2.563479777846623,9.457989819648331,65.88656124821976
2025-12-03,SKU_005,10,153,5,11.125,2.416461403433896,8.915563739086513,64.54056373908651
2025-12-04,SKU_005,18,135,5,11.88888888888889,3.2188679859713276,11.876052584929052,71.3204970293735
2025-12-05,SKU_005,4,131,5,11.1,3.9285281382896233,14.494352348414882,69.99435234841488
2025-12-06,SKU_005,16,115,5,11.545454545454545,4.009080601924495,14.79155164274526,72.51882437001798
2025-12-07,SKU_005,10,105,5,11.416666666666666,3.848455022552045,14.198921613981817,71.28225494731515
2025-12-08,SKU_005,12,93,5,11.461538461538462,3.688165411497172,13.607531144412416,70.91522345210473
2025-12-09,SKU_005,13,80,5,11.571428571428571,3.567250303143126,13.161413381464858,71.01855623860772
2025-12-10,SKU_005,10,70,5,11.285714285714286,3.5176165756981495,12.97828914036781,69.40686056893924
2025-12-11,SKU_005,11,59,5,11.142857142857142,3.4830831359397862,12.850877594353431,68.56516330863914
2025-12-12,SKU_005,11,48,5,11.214285714285714,3.468064665987722,12.795466766797519,68.86689533822609
2025-12-13,SKU_005,16,32,5,11.857142857142858,3.4609279070824313,12.769135608012947,72.05484989372724
2025-12-14,SKU_005,12,174,5,12.0,3.4194016570604413,12.615924003478241,72.61592400347824
2025-12-15,SKU_005,5,169,5,11.357142857142858,3.835204193884755,14.15003252044568,70.93574680615997
2025-12-16,SKU_005,10,159,5,11.285714285714286,3.8516444325982166,14.210688981139562,70.639260409711
2025-12-17,SKU_005,11,148,5,11.357142857142858,3.835204193884755,14.15003252044568,70.93574680615997
2025-12-18,SKU_005,8,140,5,10.642857142857142,3.410552467250451,12.583274810042694,65.7975605243284
2025-12-19,SKU_005,15,125,5,11.428571428571429,3.005489483090406,11.088790003253909,68.23164714611106
2025-12-20,SKU_005,12,113,5,11.142857142857142,2.713418022096368,10.011188795487833,65.72547450977353
2025-12-21,SKU_005,10,103,5,11.142857142857142,2.713418022096368,10.011188795487833,65.72547450977353
2025-12-22,SKU_005,8,95,5,10.857142857142858,2.8245392505720264,10.42117191950235,64.70688620521665
2025-12-23,SKU_005,6,89,5,10.357142857142858,3.0282552188231553,11.172784462136676,62.95849874785097
2025-12-24,SKU_005,14,75,5,10.642857142857142,3.177012211718205,11.721625196735621,64.93591091102132
2025-12-25,SKU_005,12,63,5,10.714285714285714,3.196839098200006,11.79477673556216,65.36620530699074
2025-12-26,SKU_005,12,51,5,10.785714285714286,3.2148351178816066,11.861173269060757,65.78974469763219
2025-12-27,SKU_005,8,43,5,10.214285714285714,2.913590738077501,10.749728465775878,61.82115703720444
2025-12-28,SKU_005,14,29,5,10.357142857142858,3.0535513462484682,11.266114831945995,63.05182911766029
2025-12-29,SKU_005,11,172,5,10.785714285714286,2.6363894724697747,9.726991024751925,63.655562453323355
2025-12-30,SKU_005,11,161,5,10.857142857142858,2.626994271234505,9.69232731552174,63.97804160123603
2025-12-31,SKU_005,7,154,5,10.571428571428571,2.8206460175009487,10.406807788733701,63.263950645876555
2026-01-01,SKU_005,13,141,5,10.928571428571429,2.7863481949921964,10.280265555427544,64.92312269828469
2026-01-02,SKU_005,13,128,5,10.785714285714286,2.6070487714469985,9.618738151461121,63.547309580032554
2026-01-03,SKU_005,16,112,5,11.071428571428571,2.947340018866706,10.874246847735922,66.23138970487878
2026-01-04,SKU_005,19,93,5,11.714285714285714,3.604027051648059,13.297101642384789,71.86853021381336
2026-01-05,SKU_005,11,82,5,11.928571428571429,3.452185165599092,12.736879156973298,72.37973629983044
2026-01-06,SKU_005,7,75,5,12.0,3.3282011773513767,12.279438724331644,72.27943872433164
2026-01-07,SKU_005,11,64,5,11.785714285714286,3.2858337293148763,12.123123509491016,71.05169493806244
2026-01-08,SKU_005,15,49,5,12.0,3.396831102433789,12.532649667660381,72.53264966766038
2026-01-09,SKU_005,18,31,5,12.428571428571429,3.7563133668385715,13.858963854519548,76.0018209973767
2026-01-10,SKU_005,12,173,5,12.714285714285714,3.5394169756433818,13.058721981121277,76.63015055254985
2026-01-11,SKU_005,19,154,5,13.071428571428571,3.9118023725896247,14.432642432431345,79.78978528957421
2026-01-12,SKU_005,8,146,5,12.857142857142858,4.111094611061501,15.16793357023985,79.45364785595415
2026-01-13,SKU_005,7,139,5,12.571428571428571,4.380275469284232,16.161079620665653,79.01822247780851
2026-01-14,SKU_005,9,130,5,12.714285714285714,4.214052889824921,15.547799392006125,79.1192279634347
2026-01-15,SKU_005,11,119,5,12.571428571428571,4.237457251234987,15.634150068092877,78.49129292523573
2026-01-16,SKU_005,14,105,5,12.642857142857142,4.253634515729649,15.693836282207975,78.90812199649369
2026-01-17,SKU_005,20,85,5,12.928571428571429,4.615430402703286,17.02868660767523,81.67154375053236
2026-01-18,SKU_005,16,69,5,12.714285714285714,4.375255094603874,16.142556887220284,79.71398545864885
2026-01-19,SKU_005,8,61,5,12.5,4.536179347967085,16.736288877305373,79.23628887730537
2026-01-20,SKU_005,8,53,5,12.571428571428571,4.449966045061222,16.418203847632594,79.27534670477544
2026-01-21,SKU_005,13,40,5,12.714285714285714,4.4276851293193396,16.335998138002935,79.9074267094315
2026-01-22,SKU_005,11,183,5,12.428571428571429,4.397801648626203,16.225742672516578,78.36859981537373
2026-01-23,SKU_005,13,170,5,12.071428571428571,4.103737240694065,15.140788462782421,75.49793131992527
2026-01-24,SKU_005,17,153,5,12.428571428571429,4.309458036856674,15.899797842380625,78.04265498523777
2026-01-25,SKU_005,21,132,5,12.571428571428571,4.569367667316878,16.858737585211802,79.71588044235466
2026-01-26,SKU_005,4,128,5,12.285714285714286,4.983489222940574,18.386644101593998,79.81521553016543
2026-01-27,SKU_005,10,118,5,12.5,4.799839740914435,17.709067103952933,80.20906710395293
2026-01-28,SKU_005,10,108,5,12.571428571428571,4.750939756661684,17.528650017288026,80.38579287443088
2026-01-29,SKU_005,17,91,5,13.0,4.86747446755581,17.958606250528987,82.95860625052899
2026-01-30,SKU_005,12,79,5,12.857142857142858,4.865216302522396,17.950274723172427,82.23598900888672
2026-01-31,SKU_005,18,61,5,12.714285714285714,4.6645730520854505,17.209999010286612,80.78142758171518
2026-02-01,SKU_005,10,51,5,12.285714285714286,4.614835132125882,17.026490349639698,78.45506177821113
2026-02-02,SKU_005,8,43,5,12.285714285714286,4.614835132125882,17.026490349639698,78.45506177821113
2026-02-03,SKU_005,6,37,5,12.142857142857142,4.7855092624608835,17.65619462939874,78.37048034368445
2026-02-04,SKU_005,13,178,5,12.142857142857142,4.7855092624608835,17.65619462939874,78.37048034368445
2026-02-05,SKU_005,10,168,5,12.071428571428571,4.811273391561912,17.751251697082857,78.10839455422571
2026-02-06,SKU_005,14,154,5,12.142857142857142,4.833491218843515,17.83322464107098,78.54751035535669
2026-02-07,SKU_005,16,138,5,12.071428571428571,4.763067623581803,17.57339592979953,77.93053878694238
2026-02-08,SKU_005,9,129,5,11.214285714285714,4.060666323278852,14.981877789112822,71.0533063605414
2026-02-09,SKU_005,11,118,5,11.714285714285714,3.495680222757829,12.897354699385389,71.46878327081396
2026-02-10,SKU_005,9,109,5,11.642857142857142,3.543295789931326,13.07303291361418,71.2873186278999
2026-02-11,SKU_005,6,103,5,11.357142857142858,3.8352041938847545,14.15003252044568,70.93574680615997
2026-02-12,SKU_005,16,87,5,11.285714285714286,3.729891139441996,13.761478725169642,70.19005015374107
2026-02-13,SKU_005,16,71,5,11.571428571428571,3.9363060722593075,14.523049130398068,72.38019198754093
2026-02-14,SKU_005,24,47,5,12.0,4.898979485566357,18.074844397670486,78.07484439767049
2026-02-15,SKU_005,7,40,5,11.785714285714286,5.056276699898263,18.655194383134354,77.58376581170579
2026-02-16,SKU_005,12,28,5,12.071428571428571,4.937521734546682,18.217046494067937,78.57418935121079
2026-02-17,SKU_005,5,177,5,12.0,5.0383147365577905,18.58892350092057,78.58892350092057
2025-11-26,SKU_006,31,578,4,31.0,0.0,0.0,124.0
2025-11-27,SKU_006,27,551,4,29.0,2.8284271247461903,9.333809511662427,125.33380951166242
2025-11-28,SKU_006,32,519,4,30.0,2.6457513110645907,8.730979326513149,128.73097932651314
2025-11-29,SKU_006,46,473,4,34.0,8.286535263104035,27.345566368243315,163.3455663682433
2025-11-30,SKU_006,52,421,4,37.6,10.784247771634329,35.58801764639328,185.9880176463933
2025-12-01,SKU_006,30,391,4,36.333333333333336,10.132456102380443,33.43710513785546,178.7704384711888
2025-12-02,SKU_006,16,375,4,33.42857142857143,12.025765988869383,39.68502776326896,173.3993134775547
2025-12-03,SKU_006,32,343,4,33.25,11.145146285010608,36.778982740535,169.778982740535
2025-12-04,SKU_006,14,329,4,31.11111111111111,12.241777285635902,40.397865042598475,164.8423094870429
2025-12-05,SKU_006,38,291,4,31.8,11.745448290957462,38.759979360159626,165.95997936015962
2025-12-06,SKU_006,42,249,4,32.72727272727273,11.5593331043872,38.14579924447776,169.05489015356866
2025-12-07,SKU_006,26,223,4,32.166666666666664,11.191176177794015,36.930881386720245,165.5975480533869
2025-12-08,SKU_006,26,197,4,31.692307692307693,10.850381063850671,35.80625751070721,162.57548827993799
2025-12-09,SKU_006,35,162,4,31.928571428571427,10.462124256385218,34.525010046071216,162.23929576035692
2025-12-10,SKU_006,36,126,4,32.285714285714285,10.513204674478308,34.69357542577841,163.83643256863556
2025-12-11,SKU_006,25,101,4,32.142857142857146,10.603752186823325,34.99238221651697,163.56381078794556
2025-12-12,SKU_006,34,473,4,32.285714285714285,10.615145721153276,35.029980879805805,164.17283802266294
2025-12-13,SKU_006,42,431,4,32.0,10.265700920278917,33.876813036920424,161.87681303692042
2025-12-14,SKU_006,52,379,4,32.0,10.265700920278917,33.876813036920424,161.87681303692042
2025-12-15,SKU_006,18,361,4,31.142857142857142,10.925320927214788,36.0535590598088,160.62498763123736
2025-12-16,SKU_006,31,330,4,32.214285714285715,10.024420730845797,33.080588411791126,161.937731268934
2025-12-17,SKU_006,17,313,4,31.142857142857142,10.819193364338448,35.70333810231688,160.27476667374543
2025-12-18,SKU_006,37,276,4,32.785714285714285,9.704706006949344,32.02552982293283,163.16838696578998
2025-12-19,SKU_006,25,251,4,31.857142857142858,9.788982369183012,32.30364181830394,159.73221324687538
2025-12-20,SKU_006,52,199,4,32.57142857142857,10.889050857234004,35.93386782887221,166.2195821145865
2025-12-21,SKU_006,44,155,4,33.857142857142854,11.11379698916997,36.6755300642609,172.1041014928323
2025-12-22,SKU_006,27,128,4,33.92857142857143,11.062509700746972,36.50628201246501,172.22056772675074
2025-12-23,SKU_006,23,105,4,33.07142857142857,11.431833325709974,37.72504997484291,170.01076426055718
2025-12-24,SKU_006,34,477,4,32.92857142857143,11.40488617091063,37.63612436400508,169.3504100782908
2025-12-25,SKU_006,29,448,4,33.214285714285715,11.239891673640134,37.09164252301244,169.9487853801553
2025-12-26,SKU_006,36,412,4,33.357142857142854,11.26333153923107,37.16899407946253,170.59756550803394
2025-12-27,SKU_006,31,381,4,32.57142857142857,10.994504121565505,36.281863601166165,166.56757788688043
2025-12-28,SKU_006,34,347,4,31.285714285714285,9.498409352085236,31.344750861881277,156.4876080047384
2025-12-29,SKU_006,29,318,4,32.07142857142857,8.739514910973085,28.84039920621118,157.12611349192545
2025-12-30,SKU_006,18,300,4,31.142857142857142,9.518056870675162,31.40958767322803,155.9810162446566
2025-12-31,SKU_006,16,284,4,31.071428571428573,9.635385790961324,31.796773110172367,156.08248739588666
2026-01-01,SKU_006,36,248,4,31.0,9.591663046625442,31.652488053863955,155.65248805386395
2026-01-02,SKU_006,44,204,4,32.357142857142854,10.012355005055142,33.040771516681964,162.46934294525337
